time,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,measured_left_hip_yaw,measured_left_hip_roll,measured_left_hip_pitch,measured_left_knee,measured_left_ankle,measured_neck_pitch,measured_head_pitch,measured_head_yaw,measured_head_roll,measured_right_hip_yaw,measured_right_hip_roll,measured_right_hip_pitch,measured_right_knee,measured_right_ankle,trunk_z_m
6.68,-0.087865,-0.142755,-0.388786,0.264016,0.562833,0.28193,0.238696,-0.051209,0.007499,0.041927,0.227853,0.342332,0.361498,-0.318646,-0.033887,-0.002277,-0.378021,-0.121503,0.271885,0.242438,0.357849,-0.075603,-0.029441,0.056074,0.137613,0.433508,-0.113315,-0.460345,0.116072
6.7,-0.123296,-0.075805,-0.377939,0.37584,0.548697,0.222103,0.245945,0.062066,-0.010369,-0.014301,0.128374,0.328865,0.380515,-0.149321,-0.039881,-0.018623,-0.35841,-0.069395,0.299816,0.248444,0.356952,-0.084817,-0.03251,0.051761,0.149903,0.445345,-0.055007,-0.459121,0.116831
6.72,-0.092088,-0.011877,-0.397377,0.41821,0.53527,0.208815,0.264636,0.134377,-0.005968,-0.021491,0.026723,0.320274,0.404951,-0.115195,-0.050326,-0.039755,-0.349502,-0.007482,0.337822,0.252582,0.353413,-0.084186,-0.03283,0.046737,0.154273,0.441368,-0.007666,-0.444697,0.118546
6.74,-0.022762,0.047378,-0.446297,0.407647,0.535081,0.215109,0.277504,0.154577,0.015033,0.006157,-0.047947,0.29263,0.439404,-0.193054,-0.061725,-0.057908,-0.348371,0.060961,0.377062,0.251857,0.348637,-0.069929,-0.032023,0.039919,0.153055,0.431133,0.02993,-0.401833,0.119968
6.76,0.039244,0.075531,-0.516811,0.332553,0.552398,0.215414,0.287323,0.162783,0.035336,0.015221,-0.089692,0.274898,0.454612,-0.304331,-0.067848,-0.068506,-0.354568,0.12798,0.413145,0.247862,0.34476,-0.045768,-0.029171,0.033658,0.144735,0.41727,0.062163,-0.34717,0.120679
6.78,0.074395,0.072773,-0.575948,0.177684,0.559533,0.227281,0.282614,0.152985,0.053697,0.047105,-0.169204,0.267898,0.463382,-0.418922,-0.065784,-0.070779,-0.369998,0.183722,0.445221,0.242229,0.34297,-0.016619,-0.023631,0.029924,0.128179,0.400906,0.089933,-0.298331,0.120775
6.8,0.069193,0.006856,-0.624281,-0.067385,0.536012,0.24746,0.272608,0.102958,0.060303,0.122174,-0.192398,0.251121,0.458171,-0.491136,-0.055535,-0.067911,-0.395329,0.217329,0.472991,0.236282,0.342695,0.013114,-0.01532,0.029539,0.101803,0.383811,0.112277,-0.264179,0.120356
6.82,0.029593,-0.13237,-0.59969,-0.277641,0.448385,0.264658,0.257113,0.058699,0.050354,0.147844,-0.016697,0.234412,0.36937,-0.541505,-0.040266,-0.064771,-0.429142,0.217797,0.494547,0.231531,0.34264,0.038139,-0.005194,0.035774,0.065744,0.36689,0.12905,-0.247167,0.1194
6.84,-0.006155,-0.276143,-0.429337,-0.363351,0.327302,0.24802,0.227952,0.049549,0.04728,0.081933,0.17138,0.211551,0.161948,-0.569796,-0.024957,-0.067612,-0.466038,0.181551,0.504695,0.228916,0.342412,0.055323,0.004517,0.047449,0.031798,0.350119,0.132658,-0.239476,0.118111
6.86,0.033076,-0.25665,-0.356836,-0.339951,0.285169,0.219761,0.239527,0.020317,0.031582,0.062119,0.211937,0.246287,-0.145278,-0.507492,-0.013436,-0.081999,-0.49224,0.116959,0.498675,0.228421,0.339801,0.065405,0.012392,0.057087,0.013836,0.329552,0.116124,-0.240939,0.116677
6.88,0.10553,-0.169989,-0.33931,-0.366704,0.293887,0.21717,0.262631,-0.056645,0.003807,0.088929,0.149264,0.279324,-0.31292,-0.486487,-0.003677,-0.100315,-0.500047,0.048821,0.483949,0.228417,0.335589,0.069837,0.018524,0.062942,0.014205,0.307915,0.077059,-0.25198,0.115552
6.9,0.066599,-0.048568,-0.371762,-0.436157,0.225559,0.274551,0.259571,-0.090434,-0.017393,0.077346,0.07461,0.270191,-0.373252,-0.505041,0.006688,-0.111598,-0.491947,0.003852,0.473802,0.2281,0.334973,0.066777,0.023158,0.068757,0.029557,0.293024,0.027685,-0.277993,0.117041
6.92,0.005189,0.034518,-0.380877,-0.484478,0.231393,0.294125,0.27203,-0.109715,-0.026127,0.054153,0.025792,0.312021,-0.39912,-0.535498,0.014578,-0.117218,-0.481567,-0.030597,0.444454,0.228069,0.334833,0.054285,0.024045,0.074583,0.049931,0.283696,-0.030797,-0.311968,0.118702
6.94,-0.025163,0.115223,-0.4135,-0.481215,0.252059,0.289138,0.304527,-0.124235,-0.048027,0.056557,-0.018624,0.362316,-0.368375,-0.542704,0.018609,-0.114297,-0.471523,-0.064121,0.402354,0.229681,0.334795,0.036055,0.022175,0.077751,0.067705,0.28103,-0.093163,-0.349789,0.119781
6.96,-0.03868,0.176684,-0.421329,-0.460541,0.278869,0.266991,0.338722,-0.136911,-0.064809,0.056669,-0.038171,0.431425,-0.298027,-0.526162,0.018125,-0.101348,-0.463079,-0.096687,0.357351,0.23296,0.335976,0.014627,0.017339,0.07844,0.079194,0.286065,-0.151534,-0.387774,0.120244
6.98,-0.049456,0.197992,-0.384637,-0.428394,0.324572,0.247961,0.347868,-0.145446,-0.072531,0.043707,0.000755,0.509812,-0.172622,-0.500553,0.013424,-0.077575,-0.455543,-0.127206,0.318979,0.23693,0.339828,-0.008127,0.009591,0.078452,0.083569,0.300441,-0.197564,-0.421774,0.120114
7.0,-0.067726,0.085519,-0.298036,-0.360812,0.407965,0.234878,0.323821,-0.13583,-0.079996,0.016621,0.162952,0.577133,0.046835,-0.429899,0.005763,-0.044614,-0.446777,-0.150776,0.289095,0.239761,0.346255,-0.030785,-9e-05,0.077511,0.084364,0.325518,-0.223319,-0.448498,0.119499
7.02,-0.061434,-0.169011,-0.242915,-0.188169,0.511322,0.24741,0.292497,-0.117034,-0.093289,0.032437,0.378861,0.537284,0.2937,-0.35473,-0.003623,-0.013589,-0.431386,-0.163111,0.274642,0.240863,0.353135,-0.051372,-0.010436,0.073738,0.089967,0.360506,-0.219989,-0.463793,0.118732
7.04,-0.049271,-0.228638,-0.268781,0.113514,0.55145,0.282055,0.265494,-0.06461,-0.055085,0.048405,0.297202,0.468042,0.400063,-0.369741,-0.013034,0.001561,-0.409226,-0.153842,0.270896,0.240838,0.357624,-0.069115,-0.021019,0.068097,0.11015,0.398784,-0.181213,-0.465121,0.11775
7.06,-0.094117,-0.149478,-0.384357,0.265493,0.564337,0.275536,0.250795,-0.034293,0.00257,0.020308,0.23174,0.335515,0.367771,-0.329578,-0.021192,-0.002154,-0.382569,-0.11488,0.277457,0.242274,0.357708,-0.08147,-0.029235,0.062791,0.138155,0.431838,-0.112911,-0.457644,0.11591
7.08,-0.114447,-0.078664,-0.37846,0.376958,0.554564,0.219656,0.25587,0.072348,-0.008036,-0.030577,0.120456,0.317392,0.391885,-0.169681,-0.030929,-0.017876,-0.363602,-0.060759,0.302052,0.248204,0.357267,-0.087842,-0.033408,0.057062,0.149583,0.443672,-0.056787,-0.45632,0.116683
7.1,-0.090404,-0.014195,-0.402035,0.414056,0.539657,0.206134,0.270662,0.146367,-0.001488,-0.037498,0.029265,0.318345,0.406595,-0.121938,-0.044045,-0.039204,-0.354433,0.001606,0.338344,0.251947,0.354931,-0.08433,-0.034077,0.049243,0.153295,0.439269,-0.010092,-0.443701,0.118465
7.12,-0.021301,0.046271,-0.447823,0.400784,0.535917,0.212605,0.282525,0.167385,0.019641,-0.0055,-0.057359,0.292399,0.44522,-0.195775,-0.057239,-0.05761,-0.352998,0.069276,0.376971,0.250768,0.351394,-0.06733,-0.033049,0.039433,0.15139,0.428809,0.027599,-0.402917,0.119947
7.14,0.040576,0.075888,-0.519988,0.319857,0.551408,0.21113,0.293049,0.178868,0.040854,-0.002046,-0.09752,0.275616,0.461019,-0.312375,-0.064535,-0.068359,-0.358945,0.134713,0.41286,0.246054,0.348455,-0.040626,-0.029593,0.029994,0.142327,0.415429,0.059968,-0.348162,0.120617
7.16,0.075548,0.071547,-0.58257,0.161263,0.554851,0.225817,0.287898,0.164228,0.056802,0.03371,-0.17134,0.262505,0.470015,-0.431492,-0.063407,-0.070983,-0.374027,0.18795,0.444824,0.23976,0.347514,-0.009084,-0.023204,0.023825,0.125179,0.399728,0.087985,-0.299758,0.120769
7.18,0.068888,-0.002107,-0.626997,-0.087347,0.531097,0.247917,0.278407,0.112758,0.061385,0.112699,-0.180604,0.246035,0.461178,-0.500929,-0.053818,-0.068331,-0.399191,0.218409,0.472267,0.233108,0.347442,0.022534,-0.014094,0.021915,0.098265,0.383375,0.110856,-0.266484,0.120389
7.2,0.023242,-0.137486,-0.588578,-0.286744,0.436845,0.267139,0.259246,0.070778,0.05055,0.140499,0.002662,0.232131,0.358384,-0.545452,-0.039049,-0.06566,-0.432865,0.215715,0.493276,0.227882,0.347422,0.048771,-0.003469,0.027097,0.062347,0.366961,0.128061,-0.25047,0.119462
7.22,-0.016931,-0.281582,-0.414714,-0.364703,0.31575,0.250646,0.226888,0.056559,0.047135,0.079408,0.177025,0.216153,0.141785,-0.563869,-0.024488,-0.069036,-0.468819,0.17676,0.5024,0.225192,0.347142,0.066795,0.006408,0.038153,0.029683,0.350444,0.131386,-0.243623,0.118192
7.24,0.030122,-0.249231,-0.356019,-0.339343,0.285109,0.220522,0.237544,0.022051,0.028953,0.062943,0.207527,0.252087,-0.162213,-0.502728,-0.014195,-0.083972,-0.493148,0.110734,0.494978,0.224796,0.344124,0.077251,0.014229,0.047864,0.013407,0.33015,0.113683,-0.245234,0.116725
7.26,0.100847,-0.167063,-0.332739,-0.371763,0.29929,0.217374,0.259894,-0.056587,0.002807,0.087998,0.141183,0.283579,-0.318783,-0.489238,-0.005531,-0.102301,-0.499525,0.042802,0.479555,0.22481,0.339318,0.08131,0.020095,0.054565,0.015294,0.308963,0.072996,-0.255727,0.115595
7.28,0.053385,-0.033475,-0.356622,-0.46086,0.246498,0.272808,0.259074,-0.087177,-0.016024,0.064403,0.07,0.276724,-0.383535,-0.515922,0.004173,-0.112579,-0.491273,-1.2e-05,0.467239,0.224233,0.338445,0.077081,0.024364,0.061629,0.031408,0.294632,0.022357,-0.281184,0.117118
7.3,-0.005638,0.032206,-0.385224,-0.48527,0.233752,0.296931,0.267657,-0.111122,-0.027455,0.051496,0.022793,0.317307,-0.401344,-0.543121,0.011356,-0.116695,-0.480852,-0.03375,0.437387,0.223903,0.338254,0.063413,0.025025,0.068074,0.05175,0.285883,-0.037111,-0.315277,0.118742
7.32,-0.038006,0.115313,-0.420471,-0.476829,0.243255,0.288689,0.301938,-0.121225,-0.049731,0.056086,-0.018806,0.364113,-0.366359,-0.543751,0.014208,-0.112729,-0.47084,-0.067501,0.396879,0.225679,0.33817,0.043791,0.022942,0.071685,0.069041,0.283721,-0.099871,-0.353639,0.119789
7.34,-0.049624,0.178208,-0.428872,-0.453454,0.267923,0.265478,0.335695,-0.1332,-0.066022,0.056858,-0.036852,0.432049,-0.290303,-0.524161,0.012329,-0.099118,-0.462618,-0.100313,0.353668,0.22955,0.338961,0.020981,0.017802,0.072901,0.079964,0.289049,-0.157848,-0.391876,0.120222
7.36,-0.059404,0.194785,-0.393475,-0.413398,0.307163,0.245889,0.341953,-0.140648,-0.073936,0.048711,0.008157,0.506954,-0.156419,-0.492739,0.006038,-0.0747,-0.455103,-0.1319,0.318033,0.234425,0.341938,-0.002823,0.00973,0.073038,0.083829,0.303324,-0.202601,-0.425573,0.120009
7.38,-0.073065,0.066582,-0.301063,-0.345191,0.401778,0.22915,0.317429,-0.132076,-0.08082,0.019441,0.182419,0.574297,0.071461,-0.415738,-0.002805,-0.041438,-0.44626,-0.155066,0.288826,0.238183,0.347152,-0.026262,-0.000244,0.072647,0.084619,0.328125,-0.2261,-0.45126,0.119361
7.4,-0.060374,-0.190221,-0.237088,-0.165289,0.526582,0.245422,0.291486,-0.115021,-0.090079,0.025642,0.393764,0.534449,0.316538,-0.356978,-0.012671,-0.011274,-0.43139,-0.163995,0.270861,0.239525,0.352661,-0.047725,-0.01082,0.069788,0.091076,0.36277,-0.219517,-0.46463,0.118607
7.42,-0.049741,-0.219529,-0.279242,0.143806,0.55062,0.282284,0.263658,-0.062808,-0.046338,0.049925,0.281211,0.458132,0.399004,-0.365517,-0.021626,0.002433,-0.408439,-0.153451,0.269315,0.239684,0.35593,-0.065822,-0.021307,0.064738,0.112555,0.400155,-0.176845,-0.464753,0.117566
7.44,-0.108322,-0.149222,-0.38637,0.275974,0.555547,0.27246,0.257581,-0.045165,0.005483,0.021499,0.276413,0.329831,0.389954,-0.306336,-0.028564,-0.002063,-0.381321,-0.113796,0.279483,0.242129,0.355572,-0.07854,-0.029169,0.059812,0.138063,0.431011,-0.10905,-0.458159,0.116087
7.46,-0.106381,-0.081492,-0.368093,0.400165,0.548188,0.224776,0.258528,0.080031,-0.012189,-0.027107,0.072681,0.325796,0.415015,-0.153407,-0.03771,-0.017077,-0.363136,-0.060928,0.307027,0.248459,0.355149,-0.086019,-0.032985,0.054598,0.148063,0.440771,-0.054408,-0.456329,0.117175
7.48,-0.081985,-0.003882,-0.396322,0.425265,0.533924,0.212013,0.271512,0.152584,0.002121,-0.027837,5.9e-05,0.329664,0.414497,-0.113793,-0.049857,-0.038153,-0.353779,0.002483,0.34395,0.252152,0.35289,-0.08304,-0.033472,0.047635,0.151705,0.43662,-0.005784,-0.439297,0.118749
7.5,-0.005158,0.052787,-0.455865,0.402303,0.537408,0.21579,0.283496,0.163841,0.022672,0.009912,-0.086456,0.290509,0.455216,-0.2135,-0.061216,-0.056289,-0.352031,0.072113,0.38192,0.251036,0.349603,-0.065883,-0.032224,0.038743,0.148398,0.427843,0.033076,-0.392808,0.119909
7.52,0.057832,0.079461,-0.538117,0.303695,0.561087,0.213387,0.291064,0.17435,0.044064,0.011239,-0.122897,0.273833,0.467651,-0.34001,-0.066064,-0.066826,-0.358231,0.138731,0.41694,0.246811,0.347216,-0.039426,-0.028416,0.0312,0.136777,0.415447,0.066147,-0.337028,0.120397
7.54,0.08786,0.061396,-0.615859,0.116908,0.566005,0.231727,0.282971,0.15075,0.05787,0.057191,-0.198188,0.248305,0.472868,-0.462903,-0.061975,-0.068978,-0.374724,0.191422,0.448645,0.240885,0.346586,-0.008621,-0.02166,0.027013,0.115957,0.400295,0.094948,-0.291241,0.120317
7.56,0.062452,-0.047479,-0.633784,-0.175342,0.527444,0.255983,0.272929,0.09396,0.059562,0.135964,-0.162125,0.243196,0.435227,-0.507465,-0.049678,-0.066542,-0.402893,0.21818,0.476533,0.234966,0.346538,0.021527,-0.012332,0.02722,0.084633,0.38309,0.118702,-0.264418,0.119735
7.58,0.009623,-0.187383,-0.531322,-0.331419,0.399539,0.257026,0.24935,0.067956,0.052793,0.125565,0.073768,0.227417,0.293236,-0.565883,-0.033394,-0.065806,-0.439916,0.207346,0.497455,0.230494,0.346506,0.045857,-0.001852,0.034376,0.046892,0.365539,0.132324,-0.250155,0.118728
7.6,-0.020604,-0.309117,-0.347621,-0.372476,0.307514,0.232313,0.233203,0.049882,0.0468,0.064647,0.208977,0.223223,0.033059,-0.557176,-0.01909,-0.07265,-0.474732,0.159689,0.504088,0.228069,0.345511,0.062704,0.007758,0.045279,0.018204,0.34701,0.128922,-0.244897,0.117459
7.62,0.071948,-0.206357,-0.353128,-0.325659,0.30327,0.216316,0.249773,-0.018254,0.013311,0.077606,0.186458,0.268028,-0.231655,-0.500827,-0.009957,-0.091329,-0.492654,0.088705,0.493846,0.227185,0.341617,0.073017,0.015377,0.053831,0.009021,0.325198,0.101902,-0.248552,0.115738
7.64,0.085889,-0.108375,-0.338211,-0.415555,0.259843,0.24084,0.263685,-0.072598,-0.008587,0.083226,0.11508,0.270741,-0.35578,-0.493714,-0.000595,-0.10516,-0.490783,0.033175,0.486464,0.227016,0.339701,0.075844,0.021533,0.060646,0.016837,0.307361,0.059244,-0.266989,0.116113
7.66,0.013656,0.012714,-0.362458,-0.49912,0.245102,0.288907,0.259888,-0.093612,-0.019124,0.045247,0.050666,0.293867,-0.411385,-0.533004,0.007404,-0.113151,-0.481867,-0.002941,0.463806,0.226214,0.339484,0.0683,0.02424,0.067761,0.036419,0.294827,0.0055,-0.297302,0.117842
7.68,-0.029454,0.068863,-0.409027,-0.489546,0.236644,0.299259,0.278911,-0.120597,-0.038059,0.051902,0.005501,0.334282,-0.397018,-0.551521,0.012286,-0.113445,-0.471761,-0.038875,0.427351,0.226532,0.33937,0.053301,0.023716,0.072244,0.057053,0.287882,-0.057131,-0.33389,0.119175
7.7,-0.046874,0.143964,-0.432841,-0.470007,0.251687,0.281083,0.319147,-0.129141,-0.057625,0.058485,-0.02997,0.386568,-0.341225,-0.535842,0.012578,-0.10484,-0.463661,-0.074452,0.382476,0.229072,0.339365,0.033073,0.020359,0.073654,0.072941,0.287929,-0.120695,-0.373017,0.119934
7.72,-0.053696,0.192027,-0.405268,-0.444749,0.295792,0.253701,0.347946,-0.141751,-0.066161,0.04573,-0.023202,0.476221,-0.241201,-0.518176,0.008621,-0.086253,-0.457388,-0.108665,0.339586,0.233402,0.340855,0.010115,0.013949,0.073802,0.081606,0.295986,-0.175807,-0.409772,0.120077
7.74,-0.061478,0.178209,-0.349604,-0.406037,0.361296,0.241082,0.335591,-0.144214,-0.075495,0.025155,0.069184,0.541701,-0.076208,-0.472451,0.001398,-0.057812,-0.450384,-0.137783,0.304589,0.237515,0.345279,-0.013586,0.005252,0.073378,0.08442,0.314582,-0.213814,-0.440463,0.119737
7.76,-0.065163,-0.032868,-0.266242,-0.301412,0.459886,0.234769,0.304857,-0.13115,-0.086035,0.01959,0.278028,0.566655,0.173963,-0.381706,-0.007376,-0.024915,-0.439314,-0.158018,0.281754,0.239957,0.351362,-0.036477,-0.004724,0.07102,0.086922,0.34389,-0.226493,-0.461758,0.119042
7.78,-0.053304,-0.233996,-0.247307,-0.025712,0.542,0.266968,0.276366,-0.092654,-0.079467,0.047233,0.374219,0.496755,0.373832,-0.367883,-0.016377,-0.001733,-0.42083,-0.162206,0.272737,0.240536,0.356462,-0.057151,-0.01516,0.066279,0.099309,0.380417,-0.205932,-0.469161,0.118301
7.8,-0.068642,-0.180089,-0.325286,0.230105,0.548428,0.285022,0.249284,-0.036843,-0.025617,0.036674,0.232322,0.403316,0.384361,-0.334701,-0.024098,0.002907,-0.396523,-0.139342,0.273127,0.240683,0.357874,-0.073774,-0.024873,0.061369,0.124779,0.415924,-0.150766,-0.465324,0.116909
7.82,-0.106979,-0.120662,-0.350776,0.348031,0.553872,0.239079,0.261213,0.031818,-0.007752,-0.015345,0.178323,0.337941,0.405618,-0.200805,-0.031381,-0.006001,-0.373335,-0.091942,0.288387,0.244848,0.356946,-0.083746,-0.031604,0.056482,0.140989,0.437268,-0.088166,-0.460994,0.11641
7.84,-0.095162,-0.050885,-0.373163,0.420239,0.543807,0.216061,0.266829,0.114466,-0.006811,-0.033889,0.033027,0.332163,0.415785,-0.127702,-0.041522,-0.024729,-0.357874,-0.033079,0.319821,0.249721,0.355597,-0.084875,-0.034529,0.050092,0.14583,0.440328,-0.036473,-0.452184,0.117775
7.86,-0.046987,0.023827,-0.421482,0.42593,0.539592,0.212565,0.27748,0.163673,0.013925,-0.015172,-0.05245,0.317091,0.434497,-0.146154,-0.053304,-0.04559,-0.350094,0.03482,0.357538,0.251013,0.352697,-0.074199,-0.034662,0.0417,0.144898,0.433513,0.010137,-0.42283,0.11914
7.88,0.024884,0.068439,-0.493138,0.36486,0.553613,0.211921,0.28876,0.176846,0.036501,0.005095,-0.11692,0.295013,0.459266,-0.255679,-0.061911,-0.06105,-0.350563,0.10486,0.394971,0.248465,0.349653,-0.051635,-0.032294,0.033198,0.136416,0.423193,0.048055,-0.371315,0.119965
7.9,0.079232,0.075128,-0.570103,0.216119,0.568424,0.215227,0.290102,0.173773,0.056187,0.025369,-0.177358,0.281613,0.468748,-0.387222,-0.063074,-0.067964,-0.360868,0.166682,0.429637,0.243535,0.347905,-0.022003,-0.026732,0.027091,0.119153,0.410065,0.080572,-0.318608,0.120151
7.92,0.088748,0.004785,-0.6281,-0.045607,0.551264,0.237017,0.282196,0.125864,0.064714,0.10293,-0.208729,0.260256,0.459412,-0.478959,-0.055337,-0.067832,-0.382622,0.208253,0.46086,0.237395,0.347558,0.009819,-0.018003,0.024954,0.091747,0.39541,0.108042,-0.279407,0.119736
7.94,0.0432,-0.140055,-0.599368,-0.281339,0.462966,0.254488,0.269143,0.074963,0.053262,0.134121,-0.023049,0.233844,0.355994,-0.545318,-0.040582,-0.066471,-0.415206,0.216222,0.486639,0.231515,0.347526,0.038219,-0.007098,0.029664,0.05478,0.380323,0.128332,-0.257138,0.118757
7.96,-0.014669,-0.284501,-0.395321,-0.380008,0.352361,0.236114,0.238328,0.062262,0.049215,0.068359,0.169831,0.210907,0.139138,-0.580346,-0.02421,-0.070622,-0.452806,0.184817,0.501199,0.227418,0.347486,0.058979,0.003496,0.039434,0.021336,0.363537,0.132162,-0.245529,0.117599
7.98,0.03264,-0.251925,-0.342319,-0.343616,0.301032,0.219313,0.240395,0.019823,0.028171,0.060314,0.207681,0.25163,-0.171124,-0.512262,-0.0123,-0.085732,-0.478587,0.12183,0.499867,0.224982,0.345357,0.07244,0.01222,0.048207,0.00549,0.342418,0.114969,-0.246487,0.116195
