time,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,measured_left_hip_yaw,measured_left_hip_roll,measured_left_hip_pitch,measured_left_knee,measured_left_ankle,measured_neck_pitch,measured_head_pitch,measured_head_yaw,measured_head_roll,measured_right_hip_yaw,measured_right_hip_roll,measured_right_hip_pitch,measured_right_knee,measured_right_ankle,trunk_z_m
4.86,0.083231,0.057914,-0.493826,1.196165,0.119185,0.289097,0.297503,-0.011391,0.032262,0.001651,-0.069465,0.477445,-1.185221,-0.110343,0.089974,0.168695,-0.46939,1.289608,0.09077,0.332354,0.347016,-0.008536,0.033689,0.001315,-0.17249,0.462841,-1.293415,-0.083758,0.059268
4.88,0.083248,0.057921,-0.493797,1.196169,0.119168,0.289098,0.297505,-0.011361,0.032243,0.001651,-0.069455,0.477432,-1.18522,-0.110346,0.089951,0.168676,-0.469409,1.289585,0.090778,0.332323,0.347005,-0.008552,0.033707,0.001302,-0.172526,0.462859,-1.293385,-0.083732,0.059269
4.9,0.083266,0.057928,-0.493769,1.196173,0.11915,0.2891,0.297508,-0.011331,0.032225,0.001652,-0.069444,0.477419,-1.18522,-0.11035,0.089928,0.168656,-0.469428,1.289562,0.090785,0.332292,0.346993,-0.008569,0.033725,0.001289,-0.172561,0.462876,-1.293354,-0.083706,0.059269
4.92,0.083284,0.057934,-0.49374,1.196176,0.119133,0.289101,0.29751,-0.011301,0.032207,0.001653,-0.069434,0.477406,-1.185219,-0.110354,0.089905,0.168637,-0.469447,1.28954,0.090793,0.332261,0.346982,-0.008584,0.033742,0.001276,-0.172596,0.462893,-1.293323,-0.08368,0.059269
4.94,0.083301,0.05794,-0.493713,1.196181,0.119117,0.289103,0.297513,-0.011272,0.032189,0.001654,-0.069423,0.477393,-1.185219,-0.110357,0.089883,0.168619,-0.469465,1.289517,0.0908,0.33223,0.34697,-0.0086,0.03376,0.001263,-0.17263,0.46291,-1.293293,-0.083654,0.059269
4.96,0.083318,0.057947,-0.493685,1.196185,0.1191,0.289104,0.297515,-0.011243,0.032171,0.001655,-0.069412,0.477381,-1.185219,-0.110361,0.089861,0.1686,-0.469484,1.289494,0.090807,0.332199,0.346959,-0.008615,0.033777,0.00125,-0.172665,0.462927,-1.293263,-0.083628,0.05927
4.98,0.083335,0.057953,-0.493658,1.196188,0.119084,0.289105,0.297518,-0.011215,0.032153,0.001656,-0.069401,0.477368,-1.185218,-0.110364,0.089839,0.168581,-0.469502,1.289472,0.090814,0.332168,0.346948,-0.008631,0.033794,0.001238,-0.172699,0.462943,-1.293233,-0.083603,0.05927
5.0,-0.145177,-0.415018,-0.639762,1.416854,0.164623,-0.00719,0.474684,0.026471,-0.027196,0.419236,0.398324,0.765839,-1.280912,-0.112304,0.089817,0.168563,-0.469519,1.28945,0.090821,0.332138,0.346937,-0.008645,0.033811,0.001225,-0.172733,0.46296,-1.293203,-0.083577,0.05927
5.02,-0.173309,-0.426584,-0.600606,1.340328,0.187723,-0.004712,0.500064,-0.08655,-0.005208,0.418799,0.541404,0.652072,-1.286897,-0.148309,0.085516,0.157768,-0.472484,1.294618,0.09488,0.324869,0.352104,-0.007503,0.031161,0.014889,-0.16356,0.47167,-1.290545,-0.085169,0.059702
5.04,-0.211071,-0.469335,-0.708289,1.30393,0.202392,-0.01357,0.484973,-0.119214,0.035105,0.418133,0.597279,0.57472,-1.301372,-0.266132,0.077903,0.13775,-0.475648,1.299798,0.104381,0.30928,0.364393,-0.009955,0.026918,0.040361,-0.139529,0.484558,-1.286197,-0.090367,0.060686
5.06,-0.277634,-0.431349,-0.764022,1.296647,0.191068,-0.027595,0.435729,-0.154718,0.060195,0.383392,0.623899,0.530632,-1.342552,-0.375808,0.063591,0.104928,-0.484923,1.30115,0.117692,0.286545,0.380483,-0.018718,0.024679,0.073374,-0.094785,0.493559,-1.283047,-0.104888,0.061601
5.08,-0.341169,-0.461872,-0.991867,1.207054,0.174068,-0.005231,0.41148,-0.167779,0.049698,0.381937,0.638959,0.201566,-1.314829,-0.567083,0.042203,0.071193,-0.500874,1.298798,0.131914,0.258671,0.395618,-0.033008,0.025458,0.106802,-0.041284,0.499404,-1.286915,-0.131868,0.062735
5.1,-0.384589,-0.35758,-1.247666,1.042193,0.075456,0.043485,0.361148,-0.159338,-0.009398,0.311045,0.51779,-0.258796,-1.230277,-0.876733,0.010511,0.038333,-0.53043,1.288493,0.144164,0.224428,0.40915,-0.050414,0.028246,0.143817,0.02026,0.497499,-1.305062,-0.173067,0.063855
5.12,-0.362287,-0.286569,-1.280583,0.768474,0.000467,0.198859,0.251695,-0.175482,-0.088289,0.294088,0.429569,-0.672361,-1.107594,-1.09308,-0.034207,0.011843,-0.5777,1.260508,0.14828,0.184826,0.42156,-0.071009,0.02823,0.178799,0.066529,0.480211,-1.345243,-0.233708,0.065276
5.14,-0.292333,-0.315932,-0.859677,-0.260412,0.2762,0.766337,0.099954,-0.33711,-0.039071,0.121627,0.242299,-1.074535,-0.357631,-1.374283,-0.083017,-0.002615,-0.64073,1.204384,0.141147,0.15343,0.426045,-0.094076,0.0213,0.204383,0.092743,0.420695,-1.386787,-0.320463,0.066821
5.16,-0.006873,-0.494867,-0.360193,-0.610172,0.370709,1.276603,0.090286,0.043182,-0.228504,0.137713,0.076234,-0.863552,0.195755,-0.92527,-0.129792,-0.016075,-0.706721,1.10503,0.138218,0.147485,0.425404,-0.125579,0.010273,0.210738,0.091026,0.331617,-1.39501,-0.432699,0.069109
5.18,0.344635,-0.682212,-0.251361,-0.288471,0.403158,0.996437,0.257119,0.471157,-0.237557,0.080033,0.383344,0.166606,0.474274,-0.360327,-0.153139,-0.028266,-0.764619,1.004652,0.14185,0.186835,0.425491,-0.143584,-0.008817,0.205154,0.073152,0.21044,-1.345204,-0.539342,0.073702
5.2,0.356926,-0.380377,0.130389,-0.116211,0.510562,0.678097,0.3335,0.671864,-0.004129,0.065099,0.18346,0.943793,0.622498,-0.035268,-0.142458,-0.043895,-0.795394,0.894287,0.15228,0.259678,0.426377,-0.119226,-0.036338,0.19781,0.055755,0.121437,-1.245316,-0.59579,0.079665
5.22,0.179461,0.112312,0.396876,0.114748,0.842199,0.375446,0.487577,0.250042,0.267318,0.088574,-0.042563,1.285912,0.465087,0.015066,-0.099951,-0.051522,-0.786885,0.782218,0.171713,0.334581,0.427096,-0.045029,-0.054185,0.187699,0.040452,0.10784,-1.096194,-0.596017,0.086023
5.24,-0.013394,-0.081732,0.143232,0.20233,0.784153,0.236508,0.409937,-0.282782,0.216663,0.101102,0.151295,1.074072,0.00493,-0.192652,-0.043882,-0.033718,-0.726737,0.683808,0.218912,0.389887,0.432116,0.042362,-0.045311,0.176592,0.01683,0.163174,-0.911244,-0.559911,0.092336
5.26,-0.080533,-0.419228,-0.254579,0.095787,0.579654,0.438976,0.407294,-0.366681,0.039914,0.146196,0.342109,0.735613,-0.138783,-0.491623,0.001606,-0.016824,-0.630305,0.596115,0.291236,0.422805,0.43391,0.090931,-0.017891,0.167022,0.001978,0.249402,-0.724976,-0.518139,0.098268
5.28,-0.235301,-0.227391,-0.079098,0.271703,0.234674,0.70208,0.34888,-0.348657,0.070303,0.197626,0.193997,0.762918,-0.36401,0.206892,0.023891,-0.015875,-0.555862,0.526919,0.355989,0.439195,0.435612,0.091451,0.007589,0.162414,-0.000726,0.330637,-0.563602,-0.494086,0.103162
5.3,-0.214566,-0.247306,-0.22379,0.198586,0.114401,0.385342,0.443521,-0.470778,0.172136,0.107883,0.252082,0.616084,-0.81101,-0.241115,0.021359,-0.029026,-0.488454,0.468686,0.39006,0.466032,0.433195,0.060073,0.026373,0.162622,0.006358,0.399242,-0.449343,-0.449118,0.106281
5.32,-0.034021,-0.175749,-0.825336,0.544554,-0.264066,0.275568,0.341317,-0.194675,0.036776,-0.036806,-0.1154,-0.477283,-0.76418,-0.477136,0.001261,-0.031572,-0.44017,0.432418,0.386467,0.487098,0.432203,0.006517,0.046933,0.162566,0.010375,0.444355,-0.399447,-0.40177,0.107888
5.34,0.175572,-0.153683,-1.445916,1.065702,-0.12635,0.101607,0.372167,0.162181,-0.019974,0.344588,-0.247333,-0.44433,-0.340138,-0.593601,-0.020764,-0.038474,-0.411874,0.413866,0.349281,0.490941,0.427988,-0.053007,0.062297,0.148987,0.006491,0.436219,-0.41589,-0.373014,0.108141
5.36,0.190639,-0.247417,-0.807784,0.598643,0.370436,0.434819,0.208436,0.383191,-0.265626,0.209414,0.107748,0.254174,0.24145,-0.147284,-0.028704,-0.052345,-0.426843,0.435298,0.300974,0.478175,0.418505,-0.091118,0.066583,0.142638,-0.012084,0.382655,-0.450461,-0.366046,0.107491
5.38,-0.263427,0.285078,0.39816,0.94125,0.544499,0.470267,0.409423,0.306638,-0.013783,0.117062,-0.010088,1.41098,-0.350299,0.620067,-0.020545,-0.072858,-0.465311,0.467039,0.273672,0.460212,0.406244,-0.090256,0.048784,0.144783,-0.028247,0.346982,-0.464033,-0.351563,0.106781
5.4,-0.334951,0.135561,0.445838,0.450566,0.4574,0.21512,0.87933,-0.362088,0.249976,-0.002062,0.340501,1.51786,-1.046562,0.167514,-0.022297,-0.076858,-0.454501,0.515285,0.276082,0.458681,0.396306,-0.054358,0.025821,0.147517,-0.029283,0.366183,-0.4647,-0.294586,0.106554
5.42,-0.03134,-0.363957,-1.062965,0.639642,0.361315,0.051684,0.574761,-0.238229,0.180115,-0.082068,0.2009,0.060562,-1.026894,-1.168584,-0.043922,-0.062322,-0.383317,0.553849,0.294219,0.461706,0.411451,-0.033358,0.022535,0.144006,-0.008042,0.438237,-0.493936,-0.225254,0.10554
5.44,0.039681,-0.125711,-1.112103,1.313102,-0.06239,0.239046,0.19727,-0.096839,0.147783,0.377097,-0.329389,-0.32598,-0.866764,-0.630617,-0.064033,-0.057828,-0.362972,0.592882,0.31105,0.438154,0.443544,-0.038932,0.035211,0.127812,0.019426,0.486872,-0.56444,-0.23005,0.103303
5.46,-0.150972,-0.064378,-1.189362,1.400606,-0.238148,0.192818,0.040263,0.050035,-0.08081,0.499758,-0.093508,0.341469,-1.112812,-0.062704,-0.070757,-0.064803,-0.401727,0.673596,0.307875,0.40362,0.456656,-0.054734,0.053256,0.12445,0.021856,0.470708,-0.64459,-0.279331,0.10047
5.48,-0.517082,0.503643,-0.515384,2.195181,-0.273827,0.083362,0.250533,0.063686,-0.175513,0.400277,-0.2866,1.128207,-1.938966,0.728223,-0.077501,-0.076318,-0.472202,0.780929,0.272632,0.362984,0.441302,-0.066209,0.058981,0.145144,0.012643,0.456766,-0.748741,-0.297153,0.09648
5.5,-0.137858,0.564708,-0.203055,1.767707,0.354609,0.258314,0.595172,-0.142187,-0.28661,0.114699,-0.117803,1.275493,-1.401697,0.360198,-0.10587,-0.057642,-0.535368,0.927025,0.208216,0.320278,0.411761,-0.062447,0.046337,0.178898,-0.004844,0.480064,-0.895046,-0.244982,0.089716
5.52,0.065388,0.163389,-0.303665,1.432884,0.320695,0.377069,0.640486,-0.070729,-0.243451,0.126777,0.023846,0.615568,-1.154649,-0.116116,-0.134582,0.001577,-0.554841,1.091136,0.166226,0.285419,0.400129,-0.059407,0.014953,0.201674,-0.027405,0.553902,-1.036561,-0.153394,0.078968
5.54,0.121408,-0.048077,-0.587574,1.25427,0.292971,0.139382,0.553422,0.114048,-0.178989,0.230133,0.215015,0.345239,-1.13018,-0.449203,-0.140581,0.060716,-0.54457,1.225989,0.15631,0.264641,0.415752,-0.05955,-0.025939,0.20764,-0.041966,0.629264,-1.15517,-0.08065,0.065773
5.56,0.023574,-0.279978,-0.754152,1.238906,0.251424,0.033844,0.356641,0.066894,-0.18297,0.372694,0.389514,0.329568,-1.253355,-0.484611,-0.125276,0.086597,-0.544425,1.331294,0.15483,0.244409,0.459538,-0.050883,-0.064751,0.21095,-0.041672,0.658395,-1.257105,-0.055511,0.060172
5.58,-0.252522,-0.539286,-1.003973,1.000419,0.255351,-0.026428,0.326778,-0.083955,0.005007,0.370014,0.670442,0.070097,-1.271753,-0.708028,-0.100993,0.094128,-0.540526,1.383177,0.163084,0.23108,0.492694,-0.035398,-0.095809,0.218471,-0.022945,0.644233,-1.310945,-0.076546,0.061146
5.6,-0.561285,-0.680462,-1.441439,0.591313,0.135587,0.147455,0.325798,-0.172877,0.23506,0.309677,0.762041,-0.608104,-1.29837,-1.102239,-0.082631,0.080616,-0.560503,1.385859,0.175165,0.210817,0.503294,-0.027412,-0.109939,0.225385,0.014797,0.598955,-1.339402,-0.135985,0.063094
5.62,-0.368032,-0.215933,-0.473148,-0.771164,0.565081,0.715429,-0.250163,-0.238756,0.260736,-0.469478,0.009443,-0.949863,-0.378913,-1.617529,-0.094255,0.03842,-0.624033,1.329475,0.181612,0.194002,0.499341,-0.032751,-0.095281,0.230973,0.081859,0.495767,-1.353867,-0.241432,0.065032
5.64,-0.10101,-0.357518,-0.168164,-0.60479,0.698757,1.178025,0.061862,-0.345603,-0.143514,-0.194048,-0.024881,-0.460874,-0.10416,-1.138922,-0.127748,0.005839,-0.671629,1.216012,0.203573,0.194601,0.469114,-0.04797,-0.058935,0.1979,0.101512,0.373835,-1.344506,-0.37947,0.067524
5.66,0.260067,-0.75445,-0.388771,-0.324121,0.481751,0.973225,0.269653,0.237077,-0.15508,0.114622,0.462659,0.167722,0.402421,-0.478674,-0.152022,0.002059,-0.698425,1.112814,0.241129,0.224534,0.440851,-0.077588,-0.033364,0.140967,0.067762,0.267396,-1.297999,-0.514924,0.073288
5.68,0.333387,-0.645822,-0.145687,-0.243981,0.443181,0.669292,0.272474,0.647753,-0.056091,0.122176,0.34162,0.656566,0.567048,-0.100411,-0.151103,-0.010057,-0.714065,1.000084,0.277163,0.286676,0.424008,-0.088171,-0.026716,0.10431,0.044191,0.195196,-1.198487,-0.602219,0.080302
5.7,0.292813,-0.092498,0.180545,-0.108336,0.737899,0.408634,0.475333,0.396874,0.119928,0.088351,0.068862,1.113092,0.543641,-0.041451,-0.122435,-0.029186,-0.714779,0.871786,0.301894,0.354378,0.41114,-0.047989,-0.02631,0.090648,0.031257,0.173527,-1.049547,-0.624175,0.087477
5.72,0.093277,0.014941,0.12568,-0.045223,0.700083,0.222002,0.39072,-0.170689,0.205796,0.076944,0.112712,0.98542,0.302554,-0.161217,-0.070505,-0.035086,-0.677535,0.742053,0.336295,0.403098,0.407971,0.021873,-0.018247,0.086807,0.023198,0.2132,-0.860782,-0.596168,0.093914
5.74,-0.017589,-0.26615,-0.237461,-0.1203,0.630012,0.371563,0.358101,-0.418176,0.03026,0.142846,0.322076,0.777207,0.223802,-0.378479,-0.01853,-0.022408,-0.612692,0.618405,0.380871,0.43017,0.406868,0.071162,0.001675,0.087019,0.010816,0.273452,-0.654994,-0.557306,0.100392
5.76,-0.063245,-0.323455,-0.234251,-0.084134,0.445293,0.563721,0.326208,-0.340093,-0.018375,0.133714,0.283009,0.747195,0.11979,-0.029362,0.016354,-0.018822,-0.547385,0.496554,0.426257,0.442454,0.404217,0.072688,0.019692,0.091856,0.011682,0.338774,-0.462365,-0.52432,0.105744
5.78,-0.039328,-0.328542,-0.295865,-0.031086,0.319912,0.440462,0.28701,-0.371922,0.006212,0.149111,0.290476,0.711722,-0.204568,-0.208761,0.031663,-0.025813,-0.497842,0.387687,0.455649,0.457015,0.399728,0.042265,0.027902,0.099315,0.019355,0.395875,-0.298805,-0.482384,0.109675
5.8,0.041819,-0.436472,-0.507501,-0.06179,0.100841,0.418509,0.269815,-0.241972,-0.005541,0.103847,0.329337,0.26988,-0.240934,-0.454438,0.035181,-0.029168,-0.464309,0.301427,0.462496,0.471724,0.390733,-0.004869,0.030176,0.106918,0.023445,0.439196,-0.18472,-0.439217,0.112188
5.82,0.212142,-0.395366,-0.772077,0.078117,0.218544,0.279729,0.286176,0.072287,-0.070368,0.08462,0.234907,0.074523,0.214169,-0.526393,0.035772,-0.033166,-0.442082,0.230575,0.44705,0.482132,0.377449,-0.055397,0.02995,0.109665,0.023869,0.458321,-0.126363,-0.413577,0.113599
5.84,0.215976,-0.447019,-0.636375,0.039828,0.375695,0.358289,0.301104,0.224531,-0.034478,0.088217,0.314121,0.503924,0.231538,-0.349107,0.043513,-0.042646,-0.431154,0.172839,0.427196,0.483383,0.36298,-0.087959,0.024842,0.106428,0.021031,0.456334,-0.091096,-0.406177,0.114496
5.86,0.097942,-0.392754,-0.428836,-0.018319,0.286121,0.370948,0.329094,0.110326,0.014208,0.116369,0.370938,0.647432,-0.006762,-0.28948,0.060867,-0.054992,-0.428647,0.12965,0.418389,0.481598,0.349968,-0.09015,0.017121,0.099235,0.016439,0.457381,-0.056552,-0.402861,0.115092
5.88,0.054936,-0.396596,-0.473491,-0.01668,0.265316,0.317247,0.386801,-0.012522,-0.011452,0.110794,0.3889,0.592161,-0.042941,-0.400129,0.078836,-0.064779,-0.426679,0.098834,0.412132,0.481339,0.34049,-0.073316,0.01171,0.092647,0.014609,0.466018,-0.031567,-0.399044,0.115497
5.9,0.068727,-0.424659,-0.554644,0.030213,0.297699,0.292011,0.360664,-0.021661,-0.071007,0.116864,0.366219,0.47901,0.057479,-0.474128,0.091061,-0.070563,-0.424258,0.076303,0.403182,0.480412,0.337419,-0.054986,0.008028,0.088082,0.016266,0.475788,-0.02216,-0.400207,0.115766
5.92,0.089186,-0.439424,-0.545893,0.042072,0.33987,0.29603,0.328221,0.014525,-0.082361,0.112096,0.372138,0.495229,0.128549,-0.448041,0.098287,-0.074561,-0.423342,0.060516,0.395889,0.475853,0.338024,-0.041994,0.001959,0.085063,0.018772,0.482664,-0.020902,-0.409618,0.115907
5.94,0.089254,-0.439163,-0.516231,0.021983,0.336866,0.307537,0.309912,0.02946,-0.053575,0.113606,0.387751,0.524025,0.105487,-0.410583,0.103571,-0.078375,-0.423287,0.050518,0.393525,0.467907,0.338759,-0.032134,-0.007283,0.082948,0.020851,0.487259,-0.019641,-0.423462,0.115966
5.96,0.081185,-0.433047,-0.50907,0.01585,0.346248,0.294298,0.310792,0.025206,-0.045484,0.108387,0.389991,0.535404,0.092263,-0.412864,0.108219,-0.081744,-0.423283,0.044105,0.393492,0.458855,0.338831,-0.022909,-0.016507,0.08159,0.02315,0.490878,-0.01808,-0.436524,0.11599
5.98,0.079733,-0.429663,-0.505766,0.009755,0.360575,0.289884,0.31141,0.022901,-0.047783,0.107124,0.387503,0.528417,0.10052,-0.428651,0.111799,-0.084288,-0.42327,0.039944,0.394568,0.449351,0.338644,-0.014358,-0.023762,0.080644,0.025971,0.493896,-0.017137,-0.447607,0.11599
6.0,0.081906,-0.425467,-0.504708,0.004702,0.369252,0.289575,0.309879,0.021957,-0.051444,0.105577,0.381343,0.520964,0.108983,-0.441224,0.114147,-0.086039,-0.423234,0.037048,0.397276,0.439404,0.338526,-0.006978,-0.029133,0.07997,0.029358,0.496365,-0.016648,-0.457326,0.115969
6.02,0.084032,-0.417886,-0.502014,-9.6e-05,0.377037,0.28916,0.308435,0.021004,-0.052788,0.104985,0.373524,0.513396,0.11725,-0.451642,0.115606,-0.087212,-0.423057,0.034635,0.40173,0.429381,0.338481,-0.000925,-0.033174,0.079541,0.033171,0.498313,-0.016154,-0.466129,0.115927
6.04,0.085754,-0.407939,-0.498838,-0.004177,0.383605,0.288014,0.307951,0.020378,-0.053444,0.104033,0.363577,0.506043,0.122858,-0.462981,0.116528,-0.088009,-0.422479,0.032232,0.407633,0.419684,0.338446,0.003815,-0.036244,0.079343,0.037257,0.49969,-0.015323,-0.474234,0.115866
6.06,0.086317,-0.395705,-0.496657,-0.005345,0.391343,0.284475,0.310692,0.019844,-0.053777,0.102828,0.350474,0.494898,0.128115,-0.484961,0.117032,-0.088428,-0.421331,0.029462,0.414498,0.410511,0.33842,0.00744,-0.038546,0.079297,0.041708,0.500561,-0.01455,-0.481397,0.115794
6.08,0.087811,-0.394149,-0.493348,-0.009981,0.418672,0.278199,0.318905,0.031005,-0.052208,0.09636,0.346574,0.471489,0.13596,-0.524751,0.116685,-0.088296,-0.419937,0.027466,0.420525,0.401326,0.338464,0.010098,-0.040168,0.079514,0.046283,0.501681,-0.014619,-0.486229,0.115786
6.1,0.119514,-0.397056,-0.4358,-0.051498,0.510801,0.281014,0.307244,0.081556,-0.05877,0.071337,0.325642,0.46549,0.137881,-0.535309,0.112765,-0.088246,-0.421862,0.031906,0.41878,0.389757,0.339538,0.011234,-0.041155,0.080767,0.050334,0.50246,-0.015658,-0.489114,0.11582
6.12,0.111898,-0.38486,-0.417413,-0.055877,0.499264,0.305536,0.325474,0.065049,-0.045161,0.070557,0.30363,0.445384,0.127957,-0.624438,0.10879,-0.087843,-0.424552,0.037899,0.418164,0.375216,0.341721,0.015863,-0.04198,0.082969,0.053797,0.503462,-0.021025,-0.486887,0.115816
6.14,0.124204,-0.369911,-0.413695,-0.056584,0.479716,0.325726,0.30696,0.0473,-0.033029,0.070713,0.299494,0.434138,0.173524,-0.592292,0.105858,-0.087726,-0.425223,0.043799,0.420131,0.360242,0.345829,0.022858,-0.042206,0.08458,0.056718,0.504325,-0.028128,-0.487656,0.115731
6.16,0.126155,-0.359089,-0.40996,-0.062756,0.481389,0.332538,0.302579,0.04497,-0.023398,0.075112,0.29385,0.432338,0.173907,-0.603548,0.104269,-0.087717,-0.425253,0.048363,0.421811,0.347266,0.350842,0.028899,-0.042046,0.085245,0.059285,0.504467,-0.034602,-0.490807,0.115648
6.18,0.130921,-0.34885,-0.408504,-0.068439,0.473076,0.341796,0.293951,0.037553,-0.019114,0.077752,0.290348,0.431903,0.184454,-0.586827,0.103665,-0.087707,-0.425228,0.051467,0.422513,0.336611,0.355656,0.033288,-0.041119,0.085843,0.061712,0.50452,-0.040395,-0.493302,0.115577
6.2,0.134328,-0.338786,-0.405297,-0.074738,0.468474,0.347388,0.284776,0.03727,-0.016278,0.080204,0.288133,0.436819,0.182387,-0.568357,0.103517,-0.087727,-0.42533,0.053458,0.422336,0.328426,0.35963,0.035738,-0.039328,0.086557,0.064068,0.504527,-0.044689,-0.495132,0.115517
6.22,0.132489,-0.327387,-0.404952,-0.077392,0.461362,0.349252,0.285956,0.031919,-0.01403,0.081644,0.283445,0.440042,0.175468,-0.572962,0.103463,-0.087555,-0.425596,0.054526,0.421543,0.32255,0.362233,0.036704,-0.036905,0.087575,0.066506,0.504557,-0.048062,-0.494702,0.115482
6.24,0.134731,-0.319831,-0.402061,-0.081412,0.453505,0.350941,0.278394,0.030022,-0.015012,0.083736,0.280203,0.447056,0.171301,-0.544788,0.103448,-0.087033,-0.425846,0.054844,0.419991,0.319202,0.363459,0.036782,-0.034106,0.088327,0.069187,0.504492,-0.049254,-0.494949,0.115449
6.26,0.132625,-0.30998,-0.403164,-0.081467,0.452152,0.347072,0.283338,0.025694,-0.012975,0.086356,0.273986,0.447771,0.164541,-0.556907,0.103563,-0.085991,-0.425881,0.054551,0.41843,0.317993,0.36366,0.036762,-0.031292,0.089012,0.072213,0.504496,-0.050373,-0.493685,0.115446
6.28,0.135079,-0.303217,-0.397174,-0.085232,0.451123,0.350343,0.277887,0.027316,-0.015718,0.086943,0.264313,0.451176,0.164005,-0.537003,0.1036,-0.084764,-0.426011,0.053917,0.416414,0.317861,0.363648,0.036467,-0.028619,0.089691,0.075373,0.504424,-0.05094,-0.493149,0.115436
6.3,0.13253,-0.293302,-0.398029,-0.084605,0.440725,0.351709,0.278486,0.024065,-0.014032,0.089457,0.256117,0.454563,0.157008,-0.533931,0.103899,-0.083323,-0.42603,0.052763,0.414654,0.318098,0.363445,0.036207,-0.026314,0.090276,0.078519,0.504341,-0.051075,-0.492713,0.115442
6.32,0.133013,-0.283728,-0.396768,-0.083851,0.44294,0.350725,0.280101,0.024868,-0.01514,0.089752,0.247656,0.454328,0.156693,-0.531238,0.104203,-0.081901,-0.426075,0.051232,0.4127,0.318708,0.363025,0.035875,-0.024392,0.090856,0.081563,0.504242,-0.05117,-0.49189,0.115448
6.34,0.130596,-0.276481,-0.396072,-0.083964,0.433066,0.35285,0.279516,0.022969,-0.013328,0.091215,0.239084,0.456563,0.151344,-0.526382,0.104534,-0.080578,-0.426081,0.049683,0.410647,0.319548,0.362574,0.035472,-0.022867,0.091431,0.084381,0.504069,-0.051263,-0.490699,0.115453
6.36,0.128413,-0.267731,-0.397234,-0.081156,0.427064,0.351724,0.279973,0.021059,-0.013866,0.0933,0.232361,0.459186,0.150359,-0.522255,0.104883,-0.079372,-0.425862,0.047756,0.409082,0.320903,0.362043,0.035044,-0.02162,0.091794,0.08687,0.50365,-0.051478,-0.489647,0.115474
6.38,0.126519,-0.264218,-0.401566,-0.082478,0.425728,0.351793,0.27874,0.018571,-0.015642,0.097929,0.230572,0.465576,0.150234,-0.507505,0.105253,-0.079209,-0.425623,0.045491,0.407422,0.322886,0.361399,0.034141,-0.02074,0.091885,0.087535,0.50272,-0.051761,-0.489168,0.115563
6.4,0.123014,-0.262764,-0.402626,-0.082764,0.425453,0.346978,0.278487,0.019754,-0.015614,0.0981,0.231,0.469101,0.139772,-0.501591,0.105615,-0.079326,-0.424972,0.044071,0.405642,0.325444,0.36037,0.032936,-0.020207,0.092226,0.087612,0.50212,-0.050745,-0.48893,0.115628
6.42,0.121681,-0.259512,-0.403029,-0.081107,0.424462,0.34367,0.27889,0.022453,-0.01528,0.095509,0.230727,0.469089,0.133619,-0.498343,0.105873,-0.079368,-0.423886,0.043678,0.403984,0.3281,0.358971,0.031835,-0.019883,0.092776,0.087952,0.501998,-0.048566,-0.488374,0.115642
6.44,0.119873,-0.253453,-0.40159,-0.074771,0.420478,0.34033,0.286104,0.024367,-0.015343,0.093589,0.224974,0.46449,0.129728,-0.518229,0.105987,-0.078983,-0.422704,0.043625,0.402577,0.330296,0.357422,0.031353,-0.019599,0.093244,0.089313,0.501974,-0.046746,-0.486489,0.115604
6.46,0.121838,-0.251946,-0.406791,-0.076168,0.421787,0.345758,0.285683,0.020344,-0.01619,0.097901,0.222252,0.463214,0.144956,-0.511934,0.106012,-0.079048,-0.421905,0.043444,0.40187,0.331983,0.356382,0.031129,-0.019489,0.093408,0.089819,0.501646,-0.046871,-0.48396,0.115653
6.48,0.120611,-0.253042,-0.409235,-0.076348,0.418896,0.344487,0.282156,0.020512,-0.015888,0.099321,0.222375,0.46855,0.137013,-0.500951,0.106049,-0.079314,-0.420807,0.043344,0.401647,0.333881,0.355685,0.030719,-0.019444,0.093511,0.089779,0.501174,-0.046136,-0.483657,0.115712
6.5,0.119183,-0.252602,-0.409209,-0.076406,0.421514,0.340678,0.283154,0.02101,-0.018465,0.099069,0.222006,0.470614,0.132743,-0.501247,0.106082,-0.079425,-0.419866,0.043315,0.401224,0.335814,0.354959,0.030277,-0.019402,0.093827,0.089757,0.500957,-0.044922,-0.483573,0.115739
6.52,0.119184,-0.252157,-0.408968,-0.074855,0.421304,0.339992,0.284609,0.022167,-0.021336,0.098223,0.221755,0.470218,0.132386,-0.502356,0.106111,-0.079468,-0.419119,0.043317,0.400821,0.337472,0.354188,0.029987,-0.019369,0.094275,0.089754,0.500904,-0.04368,-0.483394,0.115757
6.54,0.120013,-0.24786,-0.40657,-0.070849,0.416216,0.338895,0.283218,0.026232,-0.01967,0.094483,0.22023,0.466834,0.129167,-0.501479,0.106143,-0.079203,-0.418278,0.043455,0.400472,0.338628,0.353514,0.029894,-0.019342,0.094647,0.090667,0.500883,-0.041872,-0.483182,0.115711
